query_id,query,song_id,rating
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBDNCA128F424C38D,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRACESB128F92F0EDD,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBEKRE128EF342D69,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRACRRS128F1465A64,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRADDXS12903CEDB38,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRADJGU128F42A6C00,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRADTWS128F4241AC1,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRADXNP128F92CA873,-2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBENQY12903CB1133,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBGNON128F4271147,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAFJDB128F932EB99,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBJARV128F9311153,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAGEKR128F92EC4D6,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAHCDM128F148D60C,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBKJGP12 8F424345D,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAIGST128F92F2FCF,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAIYEA12903CE3F74,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAZLRH12 8F934AE85,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBBMPH12 8F1469775,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBBHVC128F425072A,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRALWUY128F92FB0E1,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAMKOW128F428569F,-2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRANSKF128F147FCB4,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAOFWA128F4260D87,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAOFIS128E07958B0,-2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBRGWR128F423EAE8,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBRQKD128E0787F2C,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBTOXI128E0784C74,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAQYMZ12903CBA3FD,2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRARZQG12903CD4395,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRASDYZ128F92FB0DF,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRATFND128F14957F9,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRATHBJ128F931EB3B,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAUGAR128F4281BFF,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAUOQF128F92C7493,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAUTLR128F427D3AE,-1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAUVBB128F4240632,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAYESE128F42B09FE,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAYJCD128F42802B4,-2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBQNCM12 903CD8BA0,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAZLRH128F934AE85,2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRBUNIC128F424C59E,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAZMPP128F146D291,2
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAZSGB128F42359DA,0
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRAZSWR128F421448B,1
152,"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",TRADIKQ128F42B1DFE,0
155,"It's just, it's just the luckiest baby in the whole world.",TRAUOQF128F92C7493,2
155,"It's just, it's just the luckiest baby in the whole world.",TRBKFPM12903CE39C7,1
155,"It's just, it's just the luckiest baby in the whole world.",TRBPWTD128F4272F6D,1
155,"It's just, it's just the luckiest baby in the whole world.",TRABPNQ12903CF544B,0
155,"It's just, it's just the luckiest baby in the whole world.",TRABVRA12903CA902D,1
155,"It's just, it's just the luckiest baby in the whole world.",TRADJGU128F42A6C00,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRAFKMT128F428941B,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRAHBWE128F9349247,2
155,"It's just, it's just the luckiest baby in the whole world.",TRAHLVO128F42647DB,1
155,"It's just, it's just the luckiest baby in the whole world.",TRAJSLD128F147C8E7,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRAKZTG128E078F7BE,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRAOPCI128E07835FE,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRASDYZ128F92FB0DF,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRAUOQF128F92C7493,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRAVWTA128F4214952,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRAWIMJ12903D110FA,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRAXNOE128F149158A,0
155,"It's just, it's just the luckiest baby in the whole world.",TRAZOZO128F931B0A1,1
155,"It's just, it's just the luckiest baby in the whole world.",TRBAKLJ128F92F9A46,0
155,"It's just, it's just the luckiest baby in the whole world.",TRBBHEF12903CF6B2C,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRBBJFF12903D08AB8,0
155,"It's just, it's just the luckiest baby in the whole world.",TRBENQY12903CB1133,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRBGFXV128F9324C87,0
155,"It's just, it's just the luckiest baby in the whole world.",TRBKZTU128F14520F9,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRBMGZI128F935E405,1
155,"It's just, it's just the luckiest baby in the whole world.",TRBMHIO128F428AE9E,0
155,"It's just, it's just the luckiest baby in the whole world.",TRBPFCW128F428A296,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRBPWTD128F4272F6D,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRBRGHM128F145DC70,1
155,"It's just, it's just the luckiest baby in the whole world.",TRBTRTH128F4281AAD,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRBTVII12903CFD7C4,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRBUGXE128F428CD28,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRBUICZ128F42522EE,1
155,"It's just, it's just the luckiest baby in the whole world.",TRBWELM128E0788938,0
155,"It's just, it's just the luckiest baby in the whole world.",TRBWQXE128F92E26F6,1
155,"It's just, it's just the luckiest baby in the whole world.",TRBYAOF128F425C677,0
155,"It's just, it's just the luckiest baby in the whole world.",TRBYDRU12903D083C6,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRBYUDB128F428A0C7,-1
155,"It's just, it's just the luckiest baby in the whole world.",TRATXMR128F92E108B,-2
155,"It's just, it's just the luckiest baby in the whole world.",TRAHKRA128F42615C5,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRABMBG128F429E9F1,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRADQXE128F1466AB9,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRADQSY128F425BB59,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRADVCE12903CFB19B,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAESYL128F92F9AE5,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAGVOF128F4298855,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAIXZG128E0780E6A,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRALBDM128F427F90A,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAMCNY128F14A03DC,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRANHYC128F93546A1,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRANXGS128F4268BC3,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAPQGC128F421431B,2
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAQYIK128F1497986,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRASNOT128E0791785,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRATTOD128F4282B5A,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRATWSP128F933AD36,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAUQUN128F146978F,-2
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAUXSO128F42B863C,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAUZVU12903CC050D,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAVJDN128F92EA542,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAYJOF128F92F9EEA,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBACXM12903CF5624,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBAHFB128F4268FC4,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBDCUD128F4265049,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBDDQF12903CB309A,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBDRCR128F425014E,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBEFJE128F932139E,-2
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBEPGC128F428191D,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBFEPS128F4238696,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBFQGO128F427C0D3,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBFUMI128F42B5731,-2
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBGJIK128F42674B4,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBGPCJ12903CA1FDB,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBGQMA128F9316ADD,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBICVB128F9326B65,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBIEFN128F4273B50,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBJFCZ128F421E636,-2
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBKUEX128F147F9B5,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBLHDF128E0780E71,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBMHJD128F4279972,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBNWME128F428EC78,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBPZUX128F421C67C,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBQLKM128F4259399,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBQXMT12903CC9B03,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBSSHR128F4292287,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBURIA128F4260AC0,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBVAEK128F426933D,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBVASR128F425E069,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBWCMY12903D00CC7,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBYTYK128EF343981,1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBZOLX128F92F2E55,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBZXHP128F427D0E5,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAAKMD128F1497E6C,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAHVYB128F932D5D6,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRBNKKG12903CA8977,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRABMBG128F429E9F1,0
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAACIE128F428495B,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAAGPJ128F428CD1B,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAAGEC128E079252C,-1
157,"Okay, it's a typical New York City apartment. Two girls are just hanging out.",TRAASJJ128F933E26E,0
160,It's my new perfume. Why don't you come closer where you can,TRAACIE128F428495B,-1
160,It's my new perfume. Why don't you come closer where you can,TRAAFMS128F933AB23,-2
160,It's my new perfume. Why don't you come closer where you can,TRAAGPJ128F428CD1B,-1
160,It's my new perfume. Why don't you come closer where you can,TRABMBG128F429E9F1,0
160,It's my new perfume. Why don't you come closer where you can,TRABTXS128F92E2FDC,-1
160,It's my new perfume. Why don't you come closer where you can,TRABZJE128F4259835,0
160,It's my new perfume. Why don't you come closer where you can,TRADLDY128F930CB07,0
160,It's my new perfume. Why don't you come closer where you can,TRADNZM128F9300DF3,1
160,It's my new perfume. Why don't you come closer where you can,TRADYYF128F1459C8E,-1
160,It's my new perfume. Why don't you come closer where you can,TRAFNBF12903D0510B,-1
160,It's my new perfume. Why don't you come closer where you can,TRAFRHL128E0798893,-1
160,It's my new perfume. Why don't you come closer where you can,TRAHZAG128EF340637,0
160,It's my new perfume. Why don't you come closer where you can,TRAIAIV128F4281D34,0
160,It's my new perfume. Why don't you come closer where you can,TRBJEKO128F9304896,1
160,It's my new perfume. Why don't you come closer where you can,TRAIZEV128F4294F6B,2
160,It's my new perfume. Why don't you come closer where you can,TRAJMDJ128F9311082,0
160,It's my new perfume. Why don't you come closer where you can,TRAKDTW128F42598C5,0
160,It's my new perfume. Why don't you come closer where you can,TRAKLEZ128F4270649,-1
160,It's my new perfume. Why don't you come closer where you can,TRALMGF128F421C4FA,0
160,It's my new perfume. Why don't you come closer where you can,TRALNLN128E079181E,0
160,It's my new perfume. Why don't you come closer where you can,TRAMCNY128F14A03DC,-1
160,It's my new perfume. Why don't you come closer where you can,TRAMCEY12903CA74B5,0
160,It's my new perfume. Why don't you come closer where you can,TRAMKUA128F92ED3E1,0
160,It's my new perfume. Why don't you come closer where you can,TRANOQH128F14949EC,-2
160,It's my new perfume. Why don't you come closer where you can,TRANPHW128F428A31B,-1
160,It's my new perfume. Why don't you come closer where you can,TRANXGS128F4268BC3,0
160,It's my new perfume. Why don't you come closer where you can,TRANXHT128F42731B5,-1
160,It's my new perfume. Why don't you come closer where you can,TRAOMDT12903CF73C3,0
160,It's my new perfume. Why don't you come closer where you can,TRAPVJG128F423F042,-1
160,It's my new perfume. Why don't you come closer where you can,TRARJPL128F931C7D2,1
160,It's my new perfume. Why don't you come closer where you can,TRAROYO128F428C210,-1
160,It's my new perfume. Why don't you come closer where you can,TRARTPH128E0789C05,0
160,It's my new perfume. Why don't you come closer where you can,TRASFFK128E07816A3,1
160,It's my new perfume. Why don't you come closer where you can,TRATTOD128F4282B5A,1
160,It's my new perfume. Why don't you come closer where you can,TRAUXSO128F42B863C,-1
160,It's my new perfume. Why don't you come closer where you can,TRAUZVU12903CC050D,0
160,It's my new perfume. Why don't you come closer where you can,TRAVIBR128E078A453,0
160,It's my new perfume. Why don't you come closer where you can,TRAWGNE128F931B3E8,0
160,It's my new perfume. Why don't you come closer where you can,TRAXVZB128E0786351,-1
160,It's my new perfume. Why don't you come closer where you can,TRAXXCD128F4259C46,-1
160,It's my new perfume. Why don't you come closer where you can,TRAYERI128F933626A,-1
160,It's my new perfume. Why don't you come closer where you can,TRAYXYL128F42601A0,-1
160,It's my new perfume. Why don't you come closer where you can,TRAZPEV128F92F9A2E,1
160,It's my new perfume. Why don't you come closer where you can,TRBATXY128E07937B5,-1
160,It's my new perfume. Why don't you come closer where you can,TRADNZM128F9300DF3,0
160,It's my new perfume. Why don't you come closer where you can,TRAMCEY12903CA74B5,1
160,It's my new perfume. Why don't you come closer where you can,TRATTOD128F4282B5A,0
160,It's my new perfume. Why don't you come closer where you can,TRBGHOY128F9345461,0
160,It's my new perfume. Why don't you come closer where you can,TRBQSRZ128F426CCDE,0
160,It's my new perfume. Why don't you come closer where you can,TRBEHHW128F9335965,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAETTV12903CBBD09,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRBAKFT128F145C2A2,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRBDEDL12903CBD007,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRBGGUT12903CB81E1,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRBPYCN128F93311EA,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAAJO12903CAAC69,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAABJS128F9325C99,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAADVO128E07999E9,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAADNA128F9331246,2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAGPH128F4273C8D,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAJCQ12903CF53D5,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAKAS128F4246013,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADPWT128C7196706,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAMES128F42AF068,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADVZX128F426BF79,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADYXQ128F14655F1,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADZEA128EF344C0C,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAPPQ12903D0129F,2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAQKX128F428E76C,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAEASY128F148247C,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAARCW12903CEB779,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAASED12903CEE1C5,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAATVN128F92F42CE,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAXVV128F426FAA7,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAAXAV128E0788BB9,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABDRM128F92D94BB,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABDWS12903CE801C,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABFWK128F9322F59,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABHTY12903CCE195,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABPAY128F428B181,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABUDI128F92D0C8C ,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABZQR12903CCBE06 ,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRABZOP128F9316E24,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACECN128F9310E97,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACHLU128F4259F9B,2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACOTR128F92E16B1,-1.5
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACPZA128F933A56C,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRBRJQK12903CB7325,2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACTRN12903D0D6C2,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACTTC128F42370D9,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACUCQ128F92FFBF7,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACWBT128F425A622,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACXGH128F931686C,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACXRR128F932BDCE,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRACZWR128F92FFA26,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADCDD128F1494A23,-1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADFCD12903CD4397,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADMOG128F932CCFB,0
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADNRD128F4291C72,1
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRADOLK128F931A0BD,-2
176,"Oh my God! I dont believe it! Oh, you poor bunny.",TRAEBCS128E0782FC6,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAATVN128F92F42CE,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRABZOP128F9316E24,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRACXGH128F931686C,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAECHJ12903CC36DA,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRAHIYG128F93269E0,2
174,"My marriage, I think my marriage is um, is kinda over.",TRAHNCE128F426FC80,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRAJFFF128F429874A,1
174,"My marriage, I think my marriage is um, is kinda over.",TRAJLOR128F428CCC9,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAKHYP128E0792F07,2
174,"My marriage, I think my marriage is um, is kinda over.",TRAKYWS128F92DE3C5,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRALMFN128F14611BC,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRANDHR12903D052BC,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAOGDO128F42B9A6F,1
174,"My marriage, I think my marriage is um, is kinda over.",TRAOOWB12903CC889F,1
174,"My marriage, I think my marriage is um, is kinda over.",TRARWBK128F1486DF1,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRASBZK128F42692CA,2
174,"My marriage, I think my marriage is um, is kinda over.",TRASCEV128F9304D93,2
174,"My marriage, I think my marriage is um, is kinda over.",TRATMLO128F428B880,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRAXFOD128F4270001,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAYOPU128F1464B52,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAYRWA128F92FBF6D,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRAZKVT12903CF2948,0
174,"My marriage, I think my marriage is um, is kinda over.",TRAZXUT128F422EF3C,2
174,"My marriage, I think my marriage is um, is kinda over.",TRBBAIU128F92F3FB3,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRBBVCE128F427E7EC,2
174,"My marriage, I think my marriage is um, is kinda over.",TRBCAIU128F92F76EA,2
174,"My marriage, I think my marriage is um, is kinda over.",TRBCOZH128F425A3BB,0
174,"My marriage, I think my marriage is um, is kinda over.",TRBCQWT128F92DF6F2,0
174,"My marriage, I think my marriage is um, is kinda over.",TRBDQNL128F423ECD8,1
174,"My marriage, I think my marriage is um, is kinda over.",TRBFVLU128F42BBAAB,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRBGJPR12903CF9A09,1
174,"My marriage, I think my marriage is um, is kinda over.",TRBIBGN128F42ADC66,1
174,"My marriage, I think my marriage is um, is kinda over.",TRBKOIS128F931C4E1,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRBKSWQ128F4259F3C,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRBLVQO128F1463656,-1
174,"My marriage, I think my marriage is um, is kinda over.",TRBMYRP128F14A4743,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRBNDXH12903D0EDC9,-2
174,"My marriage, I think my marriage is um, is kinda over.",TRBPCAU128F427F592,2
174,"My marriage, I think my marriage is um, is kinda over.",TRBQVCT128F4233426,-1
